messstelle_id,gemeinde_id,name,datum_pn,stoff_nr,messergebnis_c,masseinheit,messergebnis_hinweis,gw_stockwerk,grundstueck,gwhorizont,gwleiter,gwk_lage_id,gwk_monitoring_id,turnus_wasserstand,wasserstandsmessstelle,guetemessstelle,beobachtung_wasserstand,betreiber,filterlaenge_cm,ausbaudurchmesser_mm,historischer_ruhe_wsp,oberkante_filter_cm,probengut,verfahren,messergebnis_cm
40070130,5170036,Schermbeck,09/10/2001 00:00,1244,46.9262,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,20/07/2010 00:00,1244,40.2857,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN EN ISO 10304-1,=
40070130,5170036,Schermbeck,31/05/1995 00:00,1244,66.405,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,06/05/1996 00:00,1244,57.551,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,11/12/2013 00:00,1244,32.84834,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,E DIN ISO 15923-1,=
40070130,5170036,Schermbeck,18/04/2011 00:00,1244,34.9733,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN EN ISO 10304-1,=
40070130,5170036,Schermbeck,18/07/2018 00:00,1244,38.0722,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40070130,5170036,Schermbeck,27/09/1999 00:00,1244,65.5196,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,02/05/2007 00:00,1244,41.6138,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,09/08/2000 00:00,1244,48.697,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,30/10/2017 00:00,1244,34.9733,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40070130,5170036,Schermbeck,08/04/2002 00:00,1244,44.7127,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,30/03/1993 00:00,1244,57.551,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,19/11/1991 00:00,1244,70.832,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,30/05/1997 00:00,1244,55.3375,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070130,5170036,Schermbeck,11/07/1997 00:00,1244,59.7645,mg/l,NULL,1,oeffentlich,Untere- und mittlere Mittelterrassen mit Lößauflag,Untere Mittelterrasse,278_03,278_03,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,800,100,NULL,3330,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,11/03/1998 00:00,1244,95.6232,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,06/06/1995 00:00,1244,75.259,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,12/10/1995 00:00,1244,79.686,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,12/07/1999 00:00,1244,94.7378,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,14/08/1998 00:00,1244,101.3783,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,28/04/1988 00:00,1244,17.2653,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40070608,5170036,Schermbeck,22/04/2005 00:00,1244,84.113,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,18/06/1997 00:00,1244,96.0659,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,05/10/1993 00:00,1244,119.529,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,26/07/1988 00:00,1244,15.4945,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40070608,5170036,Schermbeck,22/10/1991 00:00,1244,101.821,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,18/05/2004 00:00,1244,11.0675,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,05/08/1987 00:00,1244,22.135,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40070608,5170036,Schermbeck,17/10/1985 00:00,1244,150.0753,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40070608,5170036,Schermbeck,08/04/2002 00:00,1244,47.8116,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,14/09/1992 00:00,1244,110.675,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,13/11/2001 00:00,1244,69.0612,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,10/04/1996 00:00,1244,88.54,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,12/05/2003 00:00,1244,6.6405,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,07/10/1996 00:00,1244,97.394,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,16/05/2000 00:00,1244,53.124,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,09/08/2000 00:00,1244,51.3532,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40070608,5170036,Schermbeck,13/10/1997 00:00,1244,87.6546,mg/l,NULL,1,privat,NULL,NULL,278_05,278_05,Messstelle inaktiv,ja,ja,-,keine Angabe                                      ,400,115,NULL,2865,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40071005,5170036,Schermbeck,10/02/2020 00:00,1244,92.97,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40071005,5170036,Schermbeck,15/08/2019 00:00,1244,97.39,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40071005,5170036,Schermbeck,23/11/2015 00:00,1244,75.259,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,E DIN ISO 15923-1 - DI - Daq - 1,=
40071005,5170036,Schermbeck,28/03/2017 00:00,1244,41.1711,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40071005,5170036,Schermbeck,22/03/2016 00:00,1244,48.697,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40071005,5170036,Schermbeck,19/06/2007 00:00,1244,94.2951,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40071005,5170036,Schermbeck,20/07/2010 00:00,1244,68.1758,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN EN ISO 10304-1,=
40071005,5170036,Schermbeck,06/08/2014 00:00,1244,57.9937,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,E DIN ISO 15923-1,=
40071005,5170036,Schermbeck,18/04/2011 00:00,1244,71.7174,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN EN ISO 10304-1,=
40071005,5170036,Schermbeck,22/09/2008 00:00,1244,74.3736,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN EN ISO 10304-1,=
40071005,5170036,Schermbeck,01/08/2006 00:00,1244,84.5557,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40071005,5170036,Schermbeck,16/07/2009 00:00,1244,77.0298,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN EN ISO 10304-1,=
40071005,5170036,Schermbeck,04/12/2013 00:00,1244,64.6342,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,E DIN ISO 15923-1,=
40071005,5170036,Schermbeck,04/09/2018 00:00,1244,84.113,mg/l,NULL,1,privat,NULL,Halterner Sande,278_07,278_07,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,300,125,9.4,3159,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,=
40072903,5170036,Schermbeck,26/07/1988 00:00,1244,70.832,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40072903,5170036,Schermbeck,03/06/1986 00:00,1244,21.6923,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40072903,5170036,Schermbeck,29/06/2004 00:00,1244,73.9309,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,28/04/1988 00:00,1244,71.7174,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40072903,5170036,Schermbeck,21/06/1999 00:00,1244,81.4568,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40300183,5170012,Hamminkeln,01/08/1990 00:00,1244,1.3281,mg/l,Konzentration zu gering zur Bestimmung,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40072903,5170036,Schermbeck,08/04/2002 00:00,1244,69.0612,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,09/08/2000 00:00,1244,85.8838,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,30/04/2004 00:00,1244,76.1444,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,02/05/2007 00:00,1244,80.5714,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,20/10/1993 00:00,1244,61.978,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,17/05/2006 00:00,1244,73.9309,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,12/10/1995 00:00,1244,31.8744,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,16/05/2000 00:00,1244,67.7331,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,03/04/1997 00:00,1244,94.7378,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,04/03/2008 00:00,1244,70.3893,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,06/06/1995 00:00,1244,22.5777,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,30/05/2001 00:00,1244,67.7331,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,05/12/1986 00:00,1244,132.3673,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40072903,5170036,Schermbeck,12/05/2003 00:00,1244,54.4521,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,17/04/1996 00:00,1244,84.113,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,22/04/2005 00:00,1244,86.3265,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,18/10/1996 00:00,1244,89.4254,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,22/07/1997 00:00,1244,94.7378,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,14/12/1990 00:00,1244,88.54,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,13/11/2001 00:00,1244,80.1287,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,05/02/1999 00:00,1244,50.9105,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,15/04/1998 00:00,1244,99.1648,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,10/09/1998 00:00,1244,111.5604,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,23/10/1991 00:00,1244,106.248,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40072903,5170036,Schermbeck,05/08/1987 00:00,1244,109.3469,mg/l,NULL,1,privat,NULL,Ratinger Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3481,Grundwasser,DIN 38405-D9-3 MAI 1979,=
40300183,5170012,Hamminkeln,13/07/1998 00:00,1244,7.9686,mg/l,NULL,1,oeffentlich,NULL,NULL,928_01,928_01,Messstelle inaktiv,ja,ja,-,NULL,NULL,NULL,NULL,2473,Grundwasser,DIN 38405-D19 FEBRUAR 1988,=
40073002,5170036,Schermbeck,10/09/1998 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40073002,5170036,Schermbeck,16/03/2016 00:00,1244,1.3281,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN ISO 15923-1 - DI - D49 - 1,<
40073002,5170036,Schermbeck,03/06/1986 00:00,1244,14.1664,mg/l,NULL,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D9-2 MAI 1979,=
40073002,5170036,Schermbeck,17/05/2006 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40073002,5170036,Schermbeck,30/04/2004 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40073002,5170036,Schermbeck,12/05/2003 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40073002,5170036,Schermbeck,15/04/1998 00:00,1244,4.427,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D19 FEBRUAR 1988,<
40073002,5170036,Schermbeck,26/07/1988 00:00,1244,2.2135,mg/l,Konzentration zu gering zur Bestimmung,1,privat,NULL,Walsumer Schichten,278_02,278_02,monatlich,ja,ja,durch LANUV-Beauftragte,Land NRW                                          ,1900,125,NULL,3469,Grundwasser,DIN 38405-D9-3 MAI 1979,<
